Weight,Height,BMI,Gender,Age,BMIcase,Exercise Plan,Full Workout
82.81497183269941,1.869990734775744,23.682631038847504,Male,60,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
run (equipment) : 4세트 x 8~12회
crunch (hands overhead) : 4세트 x 8~12회
cable incline triceps extension : 4세트 x 8~12회
band standing rear delt row : 4세트 x 8~12회
weighted cossack squats (male) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
82.94747873792198,1.5891773975579242,32.84418053439379,Female,36,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
smith narrow row : 4세트 x 8~12회
barbell overhead squat : 4세트 x 8~12회
squat on bosu ball : 4세트 x 8~12회
dumbbell one arm concentration curl (on stability ball) : 4세트 x 8~12회
dumbbell standing one arm reverse curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
99.00192735634732,1.767553162957991,31.688280918333376,Male,33,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell one arm press on exercise ball : 4세트 x 8~12회
dumbbell incline fly : 4세트 x 8~12회
dumbbell lying pronation : 4세트 x 8~12회
vertical leg raise (on parallel bars) : 4세트 x 8~12회
smith shrug : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
59.92560863157148,1.6558075244717334,21.857110605609744,Female,65,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
standing archer : 4세트 x 8~12회
stationary bike run v. 3 : 4세트 x 8~12회
barbell one arm bent over row : 4세트 x 8~12회
biceps leg concentration curl : 4세트 x 8~12회
rear deltoid stretch : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
65.94151725314615,1.7790138850324586,20.83532408823984,Female,61,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
smith decline reverse-grip press : 4세트 x 8~12회
band shoulder press : 4세트 x 8~12회
dumbbell decline shrug : 4세트 x 8~12회
cable curl : 4세트 x 8~12회
cable decline press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
86.83193752431342,1.921381792684552,23.52080329290688,Male,39,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
glute bridge two legs on bench (male) : 4세트 x 8~12회
barbell side split squat : 4세트 x 8~12회
cable pulldown : 4세트 x 8~12회
smith hack squat : 4세트 x 8~12회
suspended abdominal fallout : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
69.96588385098306,1.5053156758641446,30.876719770484144,Female,57,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
negative crunch : 4세트 x 8~12회
barbell bent arm pullover : 4세트 x 8~12회
smith machine reverse decline close grip bench press : 4세트 x 8~12회
barbell wide bench press : 4세트 x 8~12회
band jack knife sit-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
70.78935137000101,1.799910003223746,21.85075017978157,Female,43,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell seated alternate shoulder : 4세트 x 8~12회
dumbbell biceps curl v sit on bosu ball : 4세트 x 8~12회
bodyweight incline side plank : 4세트 x 8~12회
barbell one leg squat : 4세트 x 8~12회
inverse leg curl (on pull-up cable machine) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
63.31434630508534,1.6479377910016353,23.31419909476201,Female,58,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
chest dip (on dip-pull-up cage) : 4세트 x 8~12회
cable rope lying on floor tricep extension : 4세트 x 8~12회
battling ropes : 4세트 x 8~12회
kettlebell double snatch : 4세트 x 8~12회
kettlebell turkish get up (squat style) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
55.43583894012938,1.8227531066642928,16.685334979714373,Female,21,moderate thinness,2,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell incline triceps extension : 4세트 x 8~12회
assisted sit-up : 4세트 x 8~12회
standing lateral stretch : 4세트 x 8~12회
dumbbell burpee : 4세트 x 8~12회
suspended push-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
58.8211055255017,1.5892477648695946,23.28895298103773,Female,34,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
front plank with twist : 4세트 x 8~12회
calf stretch with rope : 4세트 x 8~12회
smith standing back wrist curl : 4세트 x 8~12회
cable press on exercise ball : 4세트 x 8~12회
isometric wipers : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
77.52654566105696,1.735575962616678,25.737311590451974,Female,21,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
barbell stiff leg good morning : 4세트 x 8~12회
biceps leg concentration curl : 4세트 x 8~12회
cable incline bench row : 4세트 x 8~12회
cable standing crunch : 4세트 x 8~12회
cable concentration extension (on knee) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
97.5642270254068,1.886478944690296,27.414901096868142,Male,23,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
bench dip on floor : 4세트 x 8~12회
band one arm overhead biceps curl : 4세트 x 8~12회
lever bicep curl : 4세트 x 8~12회
one leg donkey calf raise : 4세트 x 8~12회
front lever : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
71.34857606862751,1.7921291558115624,22.215019534139618,Female,36,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
finger curls : 4세트 x 8~12회
stalder press : 4세트 x 8~12회
suspended reverse crunch : 4세트 x 8~12회
cable kneeling triceps extension : 4세트 x 8~12회
smith bent over row : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
102.71579171130024,1.7314457641800536,34.2625303649431,Female,35,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell one arm fly on exercise ball : 4세트 x 8~12회
cable seated wide-grip row : 4세트 x 8~12회
incline scapula push up : 4세트 x 8~12회
dumbbell alternate hammer preacher curl : 4세트 x 8~12회
barbell reverse grip incline bench row : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
83.49962330360873,1.5534862567849277,34.599489032825765,Female,28,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable reverse grip triceps pushdown (sz-bar) (with arm blaster) : 4세트 x 8~12회
dumbbell alternate biceps curl : 4세트 x 8~12회
dumbbell standing zottman preacher curl : 4세트 x 8~12회
dumbbell forward lunge triceps extension : 4세트 x 8~12회
ski ergometer : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
89.63455380190422,1.615993143564439,34.32388461362723,Female,53,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell seated front raise : 4세트 x 8~12회
plyo push up : 4세트 x 8~12회
lying leg raise flat bench : 4세트 x 8~12회
barbell standing rocking leg calf raise : 4세트 x 8~12회
dumbbell one arm decline chest press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
72.3250780747251,1.7524297816615302,23.550908263320537,Male,56,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
korean dips : 4세트 x 8~12회
plyo push up : 4세트 x 8~12회
lever chest press : 4세트 x 8~12회
cable rear delt row (stirrups) : 4세트 x 8~12회
triceps dips floor : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
91.21624663390152,1.741399235286783,30.079838425658508,Male,25,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
band single leg calf raise : 4세트 x 8~12회
inverted row v. 2 : 4세트 x 8~12회
smith shoulder press : 4세트 x 8~12회
dumbbell standing preacher curl : 4세트 x 8~12회
cable seated shoulder internal rotation : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
71.64639775166833,1.4667170692355052,33.30440409282154,Female,48,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell decline one arm hammer press : 4세트 x 8~12회
dumbbell side lying one hand raise : 4세트 x 8~12회
barbell incline shoulder raise : 4세트 x 8~12회
archer push up : 4세트 x 8~12회
landmine lateral raise : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
74.04778763182111,1.8156038419286784,22.46311090183621,Female,27,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable deadlift : 4세트 x 8~12회
trap bar deadlift : 4세트 x 8~12회
dumbbell over bench one arm reverse wrist curl : 4세트 x 8~12회
barbell side split squat : 4세트 x 8~12회
barbell clean-grip front squat : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
80.81779690154201,1.7451851655596424,26.53529877223131,Male,31,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
short stride run : 4세트 x 8~12회
smith deadlift : 4세트 x 8~12회
dumbbell one arm shoulder press v. 2 : 4세트 x 8~12회
cable lateral pulldown (with rope attachment) : 4세트 x 8~12회
dumbbell incline row : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
55.29701512165498,1.9085054551437517,15.18150677969888,Male,55,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell incline y-raise : 4세트 x 8~12회
barbell jm bench press : 4세트 x 8~12회
dumbbell standing front raise above head : 4세트 x 8~12회
cable reverse crunch : 4세트 x 8~12회
dumbbell lying supine curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
59.54270238511,1.802513791164309,18.326154730385525,Male,46,mild thinness,3,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
olympic barbell hammer curl : 4세트 x 8~12회
cable pulldown bicep curl : 4세트 x 8~12회
olympic barbell triceps extension : 4세트 x 8~12회
assisted hanging knee raise : 4세트 x 8~12회
drop push up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
86.95685385213727,1.9585837541669304,22.66832980565201,Male,35,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
barbell narrow stance squat : 4세트 x 8~12회
lever shoulder press : 4세트 x 8~12회
archer pull up : 4세트 x 8~12회
wheel run : 4세트 x 8~12회
sled 45в° leg press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
53.269791074691774,1.8920479653152893,14.880472084410034,Male,30,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
weighted standing hand squeeze : 4세트 x 8~12회
bodyweight squatting row (with towel) : 4세트 x 8~12회
semi squat jump (male) : 4세트 x 8~12회
barbell lying lifting (on hip) : 4세트 x 8~12회
barbell pullover : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
77.92332062434389,1.6602976513653516,28.26803004101157,Female,29,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
barbell front chest squat : 4세트 x 8~12회
cable standing calf raise : 4세트 x 8~12회
barbell standing wide military press : 4세트 x 8~12회
dumbbell fly on exercise ball : 4세트 x 8~12회
wide grip rear pull-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
92.32680409135442,1.652514345215015,33.80938930364699,Female,45,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable lateral pulldown with v-bar : 4세트 x 8~12회
ez barbell curl : 4세트 x 8~12회
assisted pull-up : 4세트 x 8~12회
band reverse wrist curl : 4세트 x 8~12회
dumbbell one arm shoulder press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
82.1478638375354,1.7984886752250473,25.39690881091541,Male,41,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
hack calf raise : 4세트 x 8~12회
cable wrist curl : 4세트 x 8~12회
weighted russian twist : 4세트 x 8~12회
dumbbell lying femoral : 4세트 x 8~12회
standing single leg curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
105.18550080567312,1.7387268195124594,34.79310381209322,Female,60,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell lying rear lateral raise : 4세트 x 8~12회
standing calf raise (on a staircase) : 4세트 x 8~12회
band vertical pallof press : 4세트 x 8~12회
dumbbell lying pronation : 4세트 x 8~12회
ski step : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
105.7188279955124,1.7744195240265137,33.57683256971297,Female,20,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
resistance band hip thrusts on knees (female) : 4세트 x 8~12회
kettlebell one arm clean and jerk : 4세트 x 8~12회
spine twist : 4세트 x 8~12회
cable twist (up-down) : 4세트 x 8~12회
barbell seated behind head military press : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
65.86236074532705,1.7052150297771722,22.65056239222409,Male,62,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
inverted row on bench : 4세트 x 8~12회
dumbbell one arm hammer preacher curl : 4세트 x 8~12회
cable low seated row : 4세트 x 8~12회
weighted round arm : 4세트 x 8~12회
barbell hack squat : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
51.60564572100066,1.8520645998550465,15.044749294077898,Male,60,sever thinness,1,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
kettlebell double alternating hang clean : 4세트 x 8~12회
left hook. boxing : 4세트 x 8~12회
weighted lunge with swing : 4세트 x 8~12회
dumbbell step-up split squat : 4세트 x 8~12회
dumbbell reverse wrist curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
100.08871412625584,1.975475663940918,25.647305317743943,Male,43,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable triceps pushdown (v-bar) : 4세트 x 8~12회
butt-ups : 4세트 x 8~12회
sledge hammer : 4세트 x 8~12회
lever pullover : 4세트 x 8~12회
pull-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
103.6144489963286,1.9430139938139588,27.44533049739257,Male,58,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
lever seated row : 4세트 x 8~12회
burpee : 4세트 x 8~12회
band lying straight leg raise : 4세트 x 8~12회
kettlebell plyo push-up : 4세트 x 8~12회
seated side crunch (wall) : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
86.26094551372395,1.8322776089705544,25.69399677930092,Male,31,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell twisting bench press : 4세트 x 8~12회
cable squatting curl : 4세트 x 8~12회
dumbbell lying wide curl : 4세트 x 8~12회
cable upright row : 4세트 x 8~12회
barbell revers wrist curl v. 2 : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
108.98742269897988,1.919356563172008,29.584556178307224,Male,39,over weight,5,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
barbell seated close grip behind neck triceps extension : 4세트 x 8~12회
lever standing chest press : 4세트 x 8~12회
dumbbell seated palms up wrist curl : 4세트 x 8~12회
half sit-up (male) : 4세트 x 8~12회
barbell standing wide-grip curl : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
92.62353817342785,1.7778605245952113,29.30393840310452,Female,43,severe obese,7,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell lying on floor rear delt raise : 4세트 x 8~12회
lever leg extension : 4세트 x 8~12회
barbell bench squat : 4세트 x 8~12회
two toe touch (male) : 4세트 x 8~12회
walking on incline treadmill : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이와 같은 균형 잡힌 운동 루틴을 통해 다양한 근육을 골고루 발달시킬 수 있습니다. 자신에게 맞는 강도와 세트 수를 조절하면서 운동해 보세요. 즐거운 운동 되세요!"
68.73866529668408,1.77525055113553,21.81131163304913,Male,51,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
wheel rollerout : 4세트 x 8~12회
cable lateral pulldown (with rope attachment) : 4세트 x 8~12회
dumbbell goblet squat : 4세트 x 8~12회
dumbbell incline breeding : 4세트 x 8~12회
body-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
84.64528901773951,1.9351286018907516,22.60388703424661,Male,62,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
exercise ball hip flexor stretch : 4세트 x 8~12회
barbell bent arm pullover : 4세트 x 8~12회
hyperextension (on bench) : 4세트 x 8~12회
peroneals stretch : 4세트 x 8~12회
band single leg calf raise : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 루틴은 체력을 향상시키고 근육을 강화하는 데 도움이 됩니다. 꾸준히 운동하면 좋은 결과를 얻을 수 있을 것입니다. 파이팅!"
63.85656211854749,1.807476736278028,19.54609930660548,Female,56,normal,4,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
dumbbell lunge : 4세트 x 8~12회
standing behind neck press : 4세트 x 8~12회
lever seated calf raise : 4세트 x 8~12회
low glute bridge on floor : 4세트 x 8~12회
dumbbell palm rotational bent over row : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
59.59172976347108,1.863827158643873,17.15436791757722,Male,33,mild thinness,3,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
cable kneeling crunch : 4세트 x 8~12회
dumbbell alternate biceps curl (with arm blaster) : 4세트 x 8~12회
barbell rear delt raise : 4세트 x 8~12회
barbell rear lunge v. 2 : 4세트 x 8~12회
glute-ham raise : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
107.47296393860624,1.8751539439366265,30.565068320206503,Male,39,obese,6,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
standing hamstring and calf stretch with strap : 4세트 x 8~12회
dumbbell contralateral forward lunge : 4세트 x 8~12회
cable side crunch : 4세트 x 8~12회
handstand push-up : 4세트 x 8~12회
quarter sit-up : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
57.21729887432432,1.8517268326973373,16.686817341239536,Male,29,moderate thinness,2,"워밍업
스트레칭 10분
런닝머신 10분

근력 운동
barbell wrist curl v. 2 : 4세트 x 8~12회
forward lunge (male) : 4세트 x 8~12회
exercise ball seated triceps stretch : 4세트 x 8~12회
arm slingers hanging straight legs : 4세트 x 8~12회
cable decline seated wide-grip row : 4세트 x 8~12회

유산소 운동
HIIT 자전거 20분

쿨다운 및 스트레칭
쿨다운 및 스트레칭 : 10분

이 운동 계획은 다양한 근육 그룹을 포함하고 있습니다. 각 운동을 올바른 자세로 수행하여 부상을 방지하세요. 좋은 운동 되세요!"
